id,section,difficulty,topic,question,A,B,C,D,answer
TCS_VER_208,Verbal Ability,Hard,Para Jumbles,"P: Space exploration has yielded tremendous scientific knowledge. Q: Satellites now provide global navigation, weather forecasting, and communication. R: Despite the enormous costs involved, the benefits are undeniable. S: Future missions aim to establish human settlements on Mars.
Arrange in logical order:",P-Q-R-S,Q-P-R-S,R-P-Q-S,P-R-S-Q,A
TCS_VER_209,Verbal Ability,Hard,Para Jumbles,"P: Reading regularly enhances vocabulary and critical thinking. Q: It also reduces stress by providing an escape from daily pressures. R: Children who read from a young age develop stronger academic skills. S: Encouraging a reading habit is one of the greatest gifts parents can give.
Arrange in logical order:",R-P-Q-S,P-Q-R-S,S-P-Q-R,Q-R-P-S,B
TCS_VER_210,Verbal Ability,Medium,Para Jumbles,"P: Plastic pollution is a growing environmental crisis. Q: Millions of tons of plastic waste end up in oceans each year. R: Marine animals mistake plastic debris for food, often fatally. S: Reducing single-use plastic is an urgent global necessity.
Arrange in logical order:",P-Q-R-S,Q-P-R-S,R-P-Q-S,P-R-Q-S,A
TCS_VER_211,Verbal Ability,Easy,Idioms and Phrases,What does 'bite the bullet' mean?,Endure a painful situation bravely,Shoot someone,Eat something hard,Lose patience,A
TCS_VER_212,Verbal Ability,Easy,Idioms and Phrases,What does 'break the ice' mean?,Initiate conversation in a social setting,Destroy frozen water,Start a fight,End a relationship,A
TCS_VER_213,Verbal Ability,Easy,Idioms and Phrases,What does 'burn the midnight oil' mean?,Work or study late into the night,Light candles,Waste energy,Work during daytime,A
TCS_VER_214,Verbal Ability,Easy,Idioms and Phrases,What does 'cost an arm and a leg' mean?,Be very expensive,Require physical effort,Cause injury,Need surgery,A
TCS_VER_215,Verbal Ability,Medium,Idioms and Phrases,What does 'hit the nail on the head' mean?,Describe something accurately,Cause physical harm,Make a mistake,Build something,A
TCS_VER_216,Verbal Ability,Medium,Idioms and Phrases,What does 'let the cat out of the bag' mean?,Accidentally reveal a secret,Release an animal,Cause confusion,Make noise,A
TCS_VER_217,Verbal Ability,Easy,Idioms and Phrases,What does 'once in a blue moon' mean?,Very rarely,Every month,Very often,Never,A
TCS_VER_218,Verbal Ability,Medium,Idioms and Phrases,What does 'the ball is in your court' mean?,It is your responsibility to act,Play a sport,Take a break,Ask for help,A
TCS_VER_219,Verbal Ability,Easy,Idioms and Phrases,What does 'under the weather' mean?,Feeling ill,Outdoors,Happy,Confused,A
TCS_VER_220,Verbal Ability,Medium,Idioms and Phrases,What does 'bite more than you can chew' mean?,Take on more than you can handle,Eat excessively,Be greedy,Avoid responsibilities,A
TCS_VER_221,Verbal Ability,Medium,Idioms and Phrases,What does 'burn bridges' mean?,Permanently damage a relationship,Build structures,Travel abroad,Start a fire,A
TCS_VER_222,Verbal Ability,Medium,Idioms and Phrases,What does 'cut corners' mean?,Do something improperly to save time or money,Turn sharply,Be precise,Work efficiently,A
TCS_VER_223,Verbal Ability,Easy,Idioms and Phrases,What does 'get out of hand' mean?,Become uncontrollable,Finish a task,Leave a meeting,Lose direction,A
TCS_VER_224,Verbal Ability,Easy,Idioms and Phrases,What does 'hit the sack' mean?,Go to bed,Hit someone,Start work,Take a nap outside,A
TCS_VER_225,Verbal Ability,Hard,Idioms and Phrases,What does 'it takes two to tango' mean?,Both parties are responsible for a conflict,Dance alone,Need music,One person is wrong,A
TCS_VER_226,Verbal Ability,Hard,Idioms and Phrases,What does 'let sleeping dogs lie' mean?,Do not disturb a situation that could cause trouble,Let dogs rest,Avoid noise,Stay calm,A
TCS_VER_227,Verbal Ability,Medium,Idioms and Phrases,What does 'miss the boat' mean?,Miss an opportunity,Be late for travel,Be confused,Fail an exam,A
TCS_VER_228,Verbal Ability,Easy,Idioms and Phrases,"What does 'no pain, no gain' mean?",Hard work and effort are necessary for success,Avoid pain,Stay comfortable,Refuse challenges,A
TCS_VER_229,Verbal Ability,Medium,Idioms and Phrases,What does 'on the fence' mean?,Undecided about something,Standing outside,Sitting on a wall,Avoiding people,A
TCS_VER_230,Verbal Ability,Easy,Idioms and Phrases,What does 'pull someone's leg' mean?,Joke with someone,Physically pull,Cause pain,Test someone's strength,A
TCS_VER_231,Verbal Ability,Medium,Idioms and Phrases,What does 'sit on the fence' mean?,Refuse to take a side in a dispute,Rest outdoors,Guard a property,Climb a fence,A
TCS_VER_232,Verbal Ability,Easy,Idioms and Phrases,What does 'spill the beans' mean?,Reveal secret information,Cook beans,Make a mess,Drop food,A
TCS_VER_233,Verbal Ability,Medium,Idioms and Phrases,What does 'the best of both worlds' mean?,Enjoy two advantages at the same time,Travel worldwide,Win every competition,Be the best player,A
TCS_VER_234,Verbal Ability,Medium,Idioms and Phrases,What does 'throw in the towel' mean?,Admit defeat or give up,Do laundry,Start a fight,Show respect,A
TCS_VER_235,Verbal Ability,Medium,Idioms and Phrases,What does 'turn over a new leaf' mean?,Make a fresh start and change behavior,Read a book,Change location,Garden work,A
TCS_VER_236,Verbal Ability,Hard,Idioms and Phrases,What does 'under someone's thumb' mean?,Controlled by someone,Help someone,Thumb-wrestle,Work independently,A
TCS_VER_237,Verbal Ability,Medium,Idioms and Phrases,What does 'up in the air' mean?,Uncertain or unresolved,Flying high,Excited,Confused about directions,A
TCS_VER_238,Verbal Ability,Hard,Idioms and Phrases,What does 'wear your heart on your sleeve' mean?,Express emotions openly,Have heart problems,Be fashionable,Hide feelings,A
TCS_VER_239,Verbal Ability,Hard,Idioms and Phrases,What does 'wolf in sheep's clothing' mean?,A dangerous person disguised as harmless,An animal wearing clothes,A friendly stranger,An honest person,A
TCS_VER_240,Verbal Ability,Easy,Idioms and Phrases,What does 'you can't judge a book by its cover' mean?,Don't judge by appearances alone,Never read books,Avoid assumptions,Always judge quickly,A
TCS_VER_241,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'The manager asked me to complete the work till Friday.',until Friday,by Friday,up to Friday,No improvement,B
TCS_VER_242,Verbal Ability,Easy,Sentence Improvement,Improve the underlined part of the sentence: 'She is more better than her sister in mathematics.',more better,much better,better,the most better,C
TCS_VER_243,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He said that he will come tomorrow.',will come,would come,shall come,No improvement,B
TCS_VER_244,Verbal Ability,Easy,Sentence Improvement,Improve the underlined part of the sentence: 'The news are very disturbing.',The news is,The news were,A news is,No improvement,A
TCS_VER_245,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'He is working in this company since five years.',worked,has been working,was working,No improvement,B
TCS_VER_246,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'She suggested me to apply for the post.',advised me to apply,told me applying,suggest me applying,No improvement,A
TCS_VER_247,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'The police has arrested the thief.',have arrested,is arresting,was arrested,No improvement,A
TCS_VER_248,Verbal Ability,Hard,Sentence Improvement,"Improve the underlined part of the sentence: 'Despite of his illness, he attended the meeting.'",Despite his illness,In spite his illness,Because of his illness,No improvement,A
TCS_VER_249,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'They discussed about the issue for hours.',discussed of the issue,discussed the issue,discussed over the issue,No improvement,B
TCS_VER_250,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He is too tired to not walk another mile.',too tired to walk,very tired to not walk,too tired for walking,No improvement,A
TCS_VER_251,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'No sooner did she enter when the phone rang.',when the phone rang,than the phone rang,till the phone rang,No improvement,B
TCS_VER_252,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'She could not help but cry on hearing the news.',help but crying,help to cry,help cried,No improvement,D
TCS_VER_253,Verbal Ability,Medium,Sentence Improvement,"Improve the underlined part of the sentence: 'Between the two options, the first is best.'",first is better,first was better,first is the best,No improvement,A
TCS_VER_254,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He told me the place where did he stay.',where he stayed,where he was stay,where was he staying,No improvement,A
TCS_VER_255,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He did not know whether the train will come on time.',would come,shall come,can come,No improvement,A
TCS_VER_256,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'The thief denied to have stolen the jewellery.',denied stealing,denied to steal,denied stealing of,No improvement,A
TCS_VER_257,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'He is too weak that he cannot stand up.',He is too weak to stand up.,He is much weak to stand up.,He is very weak that he cannot stand up.,No improvement,A
TCS_VER_258,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'I am used to sleep late on weekends.',sleeping,slept,sleep,No improvement,A
TCS_VER_259,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'She congratulated me for winning the prize.',on winning,at winning,about winning,No improvement,A
TCS_VER_260,Verbal Ability,Medium,Sentence Improvement,"Improve the underlined part of the sentence: 'Due to his hard work, he succeeded.'",Owing to,Because of,No improvement,Both A and B,C
TCS_VER_261,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He was acquitted for the crime.',acquitted of,acquitted from,acquitted with,No improvement,A
TCS_VER_262,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'The new regulation affected adversely the small businesses.',adversely affected,affected adverse,affected adversely on,No improvement,A
TCS_VER_263,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'She insisted that he should pay the fine.',insisted on his paying,insisted for him to pay,insisted him paying,No improvement,A
TCS_VER_264,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He not only donated money but also gave his time.',also gave his time,gave his time also,his time also gave,No improvement,D
TCS_VER_265,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'The audience was clapping and cheering for the performers.',were clapping,has been clapping,is clapping,No improvement,A
TCS_VER_266,Verbal Ability,Easy,Sentence Improvement,Improve the underlined part of the sentence: 'I have been waiting for him since two hours.',for two hours,since last two hours,at two hours,No improvement,A
TCS_VER_267,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He agreed to my proposal at once.',agreed with,agreed on,agreed about,No improvement,D
TCS_VER_268,Verbal Ability,Easy,Sentence Improvement,Improve the underlined part of the sentence: 'She is a lady of beauty.',a beautiful lady,a lady with beauty,a lady full of beauty,No improvement,A
TCS_VER_269,Verbal Ability,Medium,Sentence Improvement,Improve the underlined part of the sentence: 'He was accused for stealing.',accused of,accused with,accused at,No improvement,A
TCS_VER_270,Verbal Ability,Hard,Sentence Improvement,Improve the underlined part of the sentence: 'He runs as fast as or even faster than his brother.',as fast as or even faster,as fast or even faster than,faster or as fast as,No improvement,D
TCS_VER_271,Verbal Ability,Easy,Word Analogy,Complete the analogy: Doctor : Hospital :: Teacher : ?,School,Market,Hospital,Museum,A
TCS_VER_272,Verbal Ability,Easy,Word Analogy,Complete the analogy: Pen : Write :: Knife : ?,Cut,Paint,Dig,Sew,A
TCS_VER_273,Verbal Ability,Easy,Word Analogy,Complete the analogy: Fish : Water :: Bird : ?,Sky,Tree,Nest,Cage,A
TCS_VER_274,Verbal Ability,Easy,Word Analogy,Complete the analogy: Hungry : Food :: Thirsty : ?,Water,Sleep,Rest,Medicine,A
TCS_VER_275,Verbal Ability,Easy,Word Analogy,Complete the analogy: Author : Book :: Director : ?,Film,Song,Building,Painting,A
TCS_VER_276,Verbal Ability,Medium,Word Analogy,Complete the analogy: Carpenter : Wood :: Mason : ?,Brick,Clay,Iron,Sand,A
TCS_VER_277,Verbal Ability,Medium,Word Analogy,Complete the analogy: Telescope : Stars :: Microscope : ?,Germs,Planets,Oceans,Mountains,A
TCS_VER_278,Verbal Ability,Easy,Word Analogy,Complete the analogy: Peace : War :: Happiness : ?,Sorrow,Love,Joy,Hope,A
TCS_VER_279,Verbal Ability,Hard,Word Analogy,Complete the analogy: Acrophobia : Heights :: Claustrophobia : ?,Confined spaces,Water,Darkness,Crowds,A
TCS_VER_280,Verbal Ability,Medium,Word Analogy,Complete the analogy: Marathon : Race :: Sonnet : ?,Poem,Novel,Essay,Speech,A
TCS_VER_281,Verbal Ability,Easy,Word Analogy,Complete the analogy: Cub : Lion :: Calf : ?,Cow,Horse,Deer,Elephant,A
TCS_VER_282,Verbal Ability,Easy,Word Analogy,Complete the analogy: Pilot : Aircraft :: Captain : ?,Ship,Train,Bus,Bicycle,A
TCS_VER_283,Verbal Ability,Medium,Word Analogy,Complete the analogy: Botany : Plants :: Entomology : ?,Insects,Birds,Animals,Reptiles,A
TCS_VER_284,Verbal Ability,Hard,Word Analogy,Complete the analogy: Pedometer : Distance :: Barometer : ?,Atmospheric pressure,Temperature,Speed,Humidity,A
TCS_VER_285,Verbal Ability,Medium,Word Analogy,Complete the analogy: Inning : Cricket :: Set : ?,Tennis,Football,Hockey,Chess,A
